date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:55:27	261/261	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/images/icons/positive_dynamic.svg	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/images/icons/positive_dynamic.svg	(from https://coderthemes.com/codefox/layouts/horizontal/icons-colored.html)
14:55:27	263/263	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/images/icons/negative_dynamic.svg	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/images/icons/negative_dynamic.svg	(from https://coderthemes.com/codefox/layouts/horizontal/icons-colored.html)
14:55:27	266/266	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/images/icons/export.svg	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/images/icons/export.svg	(from https://coderthemes.com/codefox/layouts/horizontal/icons-colored.html)
14:55:28	266/266	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/images/icons/import.svg	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/images/icons/import.svg	(from https://coderthemes.com/codefox/layouts/horizontal/icons-colored.html)
14:55:28	232/232	---M--	200	added ('OK')	image/svg+xml	etag:%225e194eeb-e8%22	https://coderthemes.com/codefox/layouts/horizontal/assets/images/icons/list.svg	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/images/icons/list.svg	(from https://coderthemes.com/codefox/layouts/horizontal/icons-colored.html)
14:55:28	214/214	---M--	200	added ('OK')	image/svg+xml	etag:%225e194eeb-d6%22	https://coderthemes.com/codefox/layouts/horizontal/assets/images/icons/template.svg	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/images/icons/template.svg	(from https://coderthemes.com/codefox/layouts/horizontal/icons-colored.html)
14:55:28	252/252	---M--	200	added ('OK')	image/svg+xml	etag:%225e194eeb-fc%22	https://coderthemes.com/codefox/layouts/horizontal/assets/images/icons/view_details.svg	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/images/icons/view_details.svg	(from https://coderthemes.com/codefox/layouts/horizontal/icons-colored.html)
14:55:33	15180/15180	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/select2/select2.min.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/select2/select2.min.css	(from https://coderthemes.com/codefox/layouts/horizontal/form-advanced.html)
14:55:35	1359/1359	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.css	(from https://coderthemes.com/codefox/layouts/horizontal/form-advanced.html)
14:55:35	682/682	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/switchery/switchery.min.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/switchery/switchery.min.css	(from https://coderthemes.com/codefox/layouts/horizontal/form-advanced.html)
14:55:35	863/863	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.css	(from https://coderthemes.com/codefox/layouts/horizontal/form-advanced.html)
14:55:36	67940/67940	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/select2/select2.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/select2/select2.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-advanced.html)
14:55:36	11145/11145	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/jquery-mockjax/jquery.mockjax.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/jquery-mockjax/jquery.mockjax.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-advanced.html)
14:55:36	13083/13083	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/autocomplete/jquery.autocomplete.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/autocomplete/jquery.autocomplete.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-advanced.html)
14:55:36	9456/9456	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-advanced.html)
14:55:37	24614/24614	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/switchery/switchery.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/switchery/switchery.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-advanced.html)
14:55:37	4976/4976	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-advanced.html)
14:55:37	11068/11068	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-advanced.html)
14:55:37	8110/8110	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-filestyle2/bootstrap-filestyle.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-filestyle2/bootstrap-filestyle.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-advanced.html)
14:55:39	8975/8975	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/js/pages/form-advanced.init.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/js/pages/form-advanced.init.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-advanced.html)
14:55:39	43087/43087	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/parsleyjs/parsley.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/parsleyjs/parsley.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-validation.html)
14:55:39	288/288	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/js/pages/form-validation.init.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/js/pages/form-validation.init.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-validation.html)
14:55:39	3034/3034	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-timepicker/bootstrap-timepicker.min.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-timepicker/bootstrap-timepicker.min.css	(from https://coderthemes.com/codefox/layouts/horizontal/form-pickers.html)
14:55:40	9505/9505	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-colorpicker/bootstrap-colorpicker.min.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-colorpicker/bootstrap-colorpicker.min.css	(from https://coderthemes.com/codefox/layouts/horizontal/form-pickers.html)
14:55:40	7659/7659	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-daterangepicker/daterangepicker.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-daterangepicker/daterangepicker.css	(from https://coderthemes.com/codefox/layouts/horizontal/form-pickers.html)
14:55:40	3137/3137	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/clockpicker/bootstrap-clockpicker.min.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/clockpicker/bootstrap-clockpicker.min.css	(from https://coderthemes.com/codefox/layouts/horizontal/form-pickers.html)
14:55:40	15731/15731	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-datepicker/bootstrap-datepicker.min.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-datepicker/bootstrap-datepicker.min.css	(from https://coderthemes.com/codefox/layouts/horizontal/form-pickers.html)
14:55:40	18685/18685	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-timepicker/bootstrap-timepicker.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-timepicker/bootstrap-timepicker.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-pickers.html)
14:55:41	70152/70152	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-colorpicker/bootstrap-colorpicker.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-colorpicker/bootstrap-colorpicker.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-pickers.html)
14:55:41	65703/65703	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-daterangepicker/daterangepicker.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-daterangepicker/daterangepicker.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-pickers.html)
14:55:41	11152/11152	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/clockpicker/bootstrap-clockpicker.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/clockpicker/bootstrap-clockpicker.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-pickers.html)
14:55:41	33693/33693	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-datepicker/bootstrap-datepicker.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/bootstrap-datepicker/bootstrap-datepicker.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-pickers.html)
14:55:42	2584/2584	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/js/pages/form-pickers.init.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/js/pages/form-pickers.init.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-pickers.html)
14:55:42	13857/13857	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/jquery-steps/jquery.steps.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/jquery-steps/jquery.steps.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-wizard.html)
14:55:42	24376/24376	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/jquery-validation/jquery.validate.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/jquery-validation/jquery.validate.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-wizard.html)
14:55:42	1254/1254	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/js/pages/form-wizard.init.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/js/pages/form-wizard.init.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-wizard.html)
14:55:43	8185/8185	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/jquery-mask-plugin/jquery.mask.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/jquery-mask-plugin/jquery.mask.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-mask.html)
14:55:43	21239/21239	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/autonumeric/autoNumeric-min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/autonumeric/autoNumeric-min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-mask.html)
14:55:43	241/241	---M--	200	added ('OK')	application/x-javascript	etag:%225e194eeb-f1%22	https://coderthemes.com/codefox/layouts/horizontal/assets/js/pages/form-masks.init.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/js/pages/form-masks.init.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-mask.html)
14:55:44	18647/18647	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/summernote/summernote-bs4.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/summernote/summernote-bs4.css	(from https://coderthemes.com/codefox/layouts/horizontal/form-summernote.html)
14:55:44	127927/127927	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/summernote/summernote-bs4.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/summernote/summernote-bs4.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-summernote.html)
14:55:44	177/177	---M--	200	added ('OK')	application/x-javascript	etag:%225e194eeb-b1%22	https://coderthemes.com/codefox/layouts/horizontal/assets/js/pages/form-summernote.init.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/js/pages/form-summernote.init.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-summernote.html)
14:55:44	9020/9020	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/quill/quill.core.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/quill/quill.core.css	(from https://coderthemes.com/codefox/layouts/horizontal/form-quilljs.html)
14:55:44	25273/25273	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/quill/quill.bubble.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/quill/quill.bubble.css	(from https://coderthemes.com/codefox/layouts/horizontal/form-quilljs.html)
14:55:45	24743/24743	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/quill/quill.snow.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/quill/quill.snow.css	(from https://coderthemes.com/codefox/layouts/horizontal/form-quilljs.html)
14:55:45	247649/247649	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/katex/katex.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/katex/katex.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-quilljs.html)
14:55:46	216333/216333	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/quill/quill.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/quill/quill.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-quilljs.html)
14:55:46	433/433	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/js/pages/form-quilljs.init.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/js/pages/form-quilljs.init.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-quilljs.html)
14:55:46	9860/9860	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/dropify/dropify.min.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/dropify/dropify.min.css	(from https://coderthemes.com/codefox/layouts/horizontal/form-uploads.html)
14:55:47	10515/10515	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/dropify/dropify.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/dropify/dropify.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-uploads.html)
14:55:47	236/236	---M--	200	added ('OK')	application/x-javascript	etag:%225e194eeb-ec%22	https://coderthemes.com/codefox/layouts/horizontal/assets/js/pages/form-fileuploads.init.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/js/pages/form-fileuploads.init.js	(from https://coderthemes.com/codefox/layouts/horizontal/form-uploads.html)
14:55:47	5222/5222	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/dataTables.bootstrap4.min.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/dataTables.bootstrap4.min.css	(from https://coderthemes.com/codefox/layouts/horizontal/tables-datatable.html)
14:55:48	3993/3993	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/responsive.bootstrap4.min.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/responsive.bootstrap4.min.css	(from https://coderthemes.com/codefox/layouts/horizontal/tables-datatable.html)
14:55:48	4163/4163	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/buttons.bootstrap4.min.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/buttons.bootstrap4.min.css	(from https://coderthemes.com/codefox/layouts/horizontal/tables-datatable.html)
14:55:48	328/328	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/fixedHeader.bootstrap4.min.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/fixedHeader.bootstrap4.min.css	(from https://coderthemes.com/codefox/layouts/horizontal/tables-datatable.html)
14:55:48	634/634	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/scroller.bootstrap4.min.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/scroller.bootstrap4.min.css	(from https://coderthemes.com/codefox/layouts/horizontal/tables-datatable.html)
14:55:48	5824/5824	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/dataTables.colVis.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/dataTables.colVis.css	(from https://coderthemes.com/codefox/layouts/horizontal/tables-datatable.html)
14:55:49	177/177	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jan%202020%2009:01:54%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/fixedColumns.bootstrap4.min.css	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/fixedColumns.bootstrap4.min.css	(from https://coderthemes.com/codefox/layouts/horizontal/tables-datatable.html)
14:55:49	82411/82411	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/jquery.dataTables.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/jquery.dataTables.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/tables-datatable.html)
14:55:49	2085/2085	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/dataTables.bootstrap4.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/dataTables.bootstrap4.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/tables-datatable.html)
14:55:49	13031/13031	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/dataTables.responsive.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/dataTables.responsive.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/tables-datatable.html)
14:55:50	1244/1244	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/responsive.bootstrap4.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/responsive.bootstrap4.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/tables-datatable.html)
14:55:50	18627/18627	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/dataTables.buttons.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/dataTables.buttons.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/tables-datatable.html)
14:55:50	966/966	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/buttons.bootstrap4.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/buttons.bootstrap4.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/tables-datatable.html)
14:55:50	24529/24529	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/buttons.html5.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/buttons.html5.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/tables-datatable.html)
14:55:51	2212/2212	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/buttons.print.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/buttons.print.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/tables-datatable.html)
14:55:51	9914/9914	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/dataTables.keyTable.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/dataTables.keyTable.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/tables-datatable.html)
14:55:51	6945/6945	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2011%20Jan%202020%2004:28:27%20GMT	https://coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/dataTables.fixedHeader.min.js	C:/My%20Web%20Sites/Project1/coderthemes.com/codefox/layouts/horizontal/assets/libs/datatables/dataTables.fixedHeader.min.js	(from https://coderthemes.com/codefox/layouts/horizontal/tables-datatable.html)
